season,team,avg_fg3_pct,wins,total_games,win_pct
1983,SDC,0.33829268292682924,30,82,0.36585365853658536
1983,SEA,0.33829268292682924,42,82,0.5121951219512195
1983,UTH,0.3374268292682927,45,82,0.5487804878048781
1983,WAS,0.3318414634146341,35,82,0.4268292682926829
1984,ATL,0.3314512195121951,34,82,0.4146341463414634
1984,BOS,0.33329268292682923,63,82,0.7682926829268293
1984,CHI,0.3291951219512195,38,82,0.4634146341463415
1984,CLE,0.3338780487804878,36,82,0.43902439024390244
1984,DAL,0.34560975609756095,44,82,0.5365853658536586
1984,DEN,0.33951219512195124,52,82,0.6341463414634146
1984,DET,0.3186341463414634,46,82,0.5609756097560976
1984,GOS,0.33829268292682924,22,82,0.2682926829268293
1984,HOU,0.3321951219512195,48,82,0.5853658536585366
1984,IND,0.3281829268292683,22,82,0.2682926829268293
1984,KCK,0.33524390243902435,31,82,0.3780487804878049
1984,LAC,0.33818292682926826,31,82,0.3780487804878049
1984,LAL,0.344390243902439,62,82,0.7560975609756098
1984,MIL,0.34220731707317076,59,82,0.7195121951219512
1984,NJN,0.3215731707317073,42,82,0.5121951219512195
1984,NYK,0.33386585365853655,24,82,0.2926829268292683
1984,PHL,0.2817560975609756,58,82,0.7073170731707317
1984,PHX,0.3474390243902439,36,82,0.43902439024390244
1984,POR,0.33829268292682924,42,82,0.5121951219512195
1984,SAN,0.344390243902439,41,82,0.5
1984,SEA,0.33829268292682924,31,82,0.3780487804878049
1984,UTH,0.3367682926829268,41,82,0.5
1984,WAS,0.3397560975609756,40,82,0.4878048780487805
1985,ATL,0.24191463414634146,50,82,0.6097560975609756
1985,BOS,0.3230731707317073,67,82,0.8170731707317073
1985,CHI,0.28441463414634144,30,82,0.36585365853658536
1985,CLE,0.3261219512195122,29,82,0.35365853658536583
1985,DAL,0.3087560975609756,44,82,0.5365853658536586
1985,DEN,0.2213170731707317,47,82,0.573170731707317
1985,DET,0.3080609756097561,46,82,0.5609756097560976
1985,GOS,0.2901219512195122,30,82,0.36585365853658536
1985,HOU,0.26932926829268294,51,82,0.6219512195121951
1985,IND,0.19339024390243903,26,82,0.3170731707317073
1985,LAC,0.24639024390243902,32,82,0.3902439024390244
1985,LAL,0.3425,62,82,0.7560975609756098
1985,MIL,0.357719512195122,57,82,0.6951219512195121
1985,NJN,0.21059756097560975,39,82,0.47560975609756095
1985,NYK,0.3424268292682927,23,82,0.2804878048780488
1985,PHL,0.2261341463414634,54,82,0.6585365853658537
1985,PHX,0.22590243902439025,32,82,0.3902439024390244
1985,POR,0.26339024390243904,40,82,0.4878048780487805
1985,SAC,0.2624390243902439,37,82,0.45121951219512196
1985,SAN,0.23879268292682926,35,82,0.4268292682926829
1985,SEA,0.2509268292682927,31,82,0.3780487804878049
1985,UTH,0.21813414634146341,42,82,0.5121951219512195
1985,WAS,0.25641463414634147,39,82,0.47560975609756095
1986,ATL,0.2901951219512195,57,82,0.6951219512195121
1986,BOS,0.34886585365853656,59,82,0.7195121951219512
1986,CHI,0.21996341463414634,40,82,0.4878048780487805
1986,CLE,0.20439024390243904,31,82,0.3780487804878049
1986,DAL,0.35268292682926833,55,82,0.6707317073170732
1986,DEN,0.25046341463414634,37,82,0.45121951219512196
1986,DET,0.23241463414634145,52,82,0.6341463414634146
1986,GOS,0.3066951219512195,42,82,0.5121951219512195
1986,HOU,0.24675609756097563,42,82,0.5121951219512195
1986,IND,0.27346341463414636,41,82,0.5
1986,LAC,0.2039390243902439,12,82,0.14634146341463414
1986,LAL,0.39264634146341465,65,82,0.7926829268292683
1986,MIL,0.29704878048780486,50,82,0.6097560975609756
1986,NJN,0.3103292682926829,24,82,0.2926829268292683
1986,NYK,0.30817073170731707,24,82,0.2926829268292683
1986,PHL,0.25414634146341464,45,82,0.5487804878048781
1986,PHX,0.2008658536585366,36,82,0.43902439024390244
1986,POR,0.29991463414634145,49,82,0.5975609756097561
1986,SAC,0.24853658536585366,29,82,0.35365853658536583
1986,SAN,0.2847804878048781,28,82,0.34146341463414637
1986,SEA,0.32839024390243904,39,82,0.47560975609756095
1986,UTH,0.3107682926829268,44,82,0.5365853658536586
1986,WAS,0.2058170731707317,42,82,0.5121951219512195
1987,ATL,0.29467073170731706,50,82,0.6097560975609756
1987,BOS,0.3655,57,82,0.6951219512195121
1987,CHI,0.23700000000000002,50,82,0.6097560975609756
1987,CLE,0.3893048780487805,42,82,0.5121951219512195
1987,DAL,0.28570731707317076,53,82,0.6463414634146342
1987,DEN,0.34839024390243906,54,82,0.6585365853658537
1987,DET,0.26907317073170733,54,82,0.6585365853658537
1987,GOS,0.2700487804878049,20,82,0.24390243902439024
1987,HOU,0.22885365853658537,46,82,0.5609756097560976
1987,IND,0.3260975609756097,38,82,0.4634146341463415
1987,LAC,0.2497439024390244,17,82,0.2073170731707317
1987,LAL,0.2876585365853659,62,82,0.7560975609756098
1987,MIL,0.3253536585365854,42,82,0.5121951219512195
1987,NJN,0.26884146341463416,19,82,0.23170731707317074
1987,NYK,0.3147560975609756,38,82,0.4634146341463415
1987,PHL,0.3374390243902439,36,82,0.43902439024390244
1987,PHX,0.2940731707317073,28,82,0.34146341463414637
1987,POR,0.3215487804878049,53,82,0.6463414634146342
1987,SAC,0.29671951219512194,24,82,0.2926829268292683
1987,SAN,0.3078658536585366,31,82,0.3780487804878049
1987,SEA,0.3367926829268293,44,82,0.5365853658536586
1987,UTH,0.3105121951219512,47,82,0.573170731707317
1987,WAS,0.23345121951219514,38,82,0.4634146341463415
1988,ATL,0.27275609756097563,52,82,0.6341463414634146
1988,BOS,0.23469512195121953,42,82,0.5121951219512195
1988,CHH,0.2862439024390244,20,82,0.24390243902439024
1988,CHI,0.3064390243902439,47,82,0.573170731707317
1988,CLE,0.3311219512195122,57,82,0.6951219512195121
1988,DAL,0.3108048780487805,38,82,0.4634146341463415
1988,DEN,0.3398536585365854,44,82,0.5365853658536586
1988,DET,0.2797439024390244,63,82,0.7682926829268293
1988,GOS,0.2842073170731707,43,82,0.524390243902439
1988,HOU,0.3010609756097561,45,82,0.5487804878048781
1988,IND,0.3227439024390244,28,82,0.34146341463414637
1988,LAC,0.21732926829268295,21,82,0.25609756097560976
1988,LAL,0.33158536585365855,57,82,0.6951219512195121
1988,MIA,0.3169390243902439,15,82,0.18292682926829268
1988,MIL,0.2989512195121951,49,82,0.5975609756097561
1988,NJN,0.32396341463414635,26,82,0.3170731707317073
1988,NYK,0.33617073170731704,52,82,0.6341463414634146
1988,PHL,0.3320609756097561,46,82,0.5609756097560976
1988,PHX,0.3477439024390244,55,82,0.6707317073170732
1988,POR,0.3309390243902439,39,82,0.47560975609756095
1988,SAC,0.3434268292682927,27,82,0.32926829268292684
1988,SAN,0.203,21,82,0.25609756097560976
1988,SEA,0.37971951219512196,47,82,0.573170731707317
1988,UTH,0.3103658536585366,51,82,0.6219512195121951
1988,WAS,0.2159390243902439,40,82,0.4878048780487805
1989,ATL,0.2797804878048781,41,82,0.5
1989,BOS,0.24135365853658536,52,82,0.6341463414634146
1989,CHH,0.33114634146341465,19,82,0.23170731707317074
1989,CHI,0.36190243902439023,55,82,0.6707317073170732
1989,CLE,0.4038170731707317,42,82,0.5121951219512195
1989,DAL,0.3180121951219512,47,82,0.573170731707317
1989,DEN,0.33102439024390246,43,82,0.524390243902439
1989,DET,0.3074268292682927,59,82,0.7195121951219512
1989,GOS,0.31940243902439025,37,82,0.45121951219512196
1989,HOU,0.2914878048780488,41,82,0.5
1989,IND,0.37640243902439025,42,82,0.5121951219512195
1989,LAC,0.25285365853658537,30,82,0.36585365853658536
1989,LAL,0.3651219512195122,63,82,0.7682926829268293
1989,MIA,0.27845121951219515,18,82,0.21951219512195122
1989,MIL,0.2832073170731707,44,82,0.5365853658536586
1989,MIN,0.2647317073170732,22,82,0.2682926829268293
1989,NJN,0.28613414634146345,17,82,0.2073170731707317
1989,NYK,0.3295,45,82,0.5487804878048781
1989,ORL,0.2831219512195122,18,82,0.21951219512195122
1989,PHL,0.3455487804878049,53,82,0.6463414634146342
1989,PHX,0.32076829268292684,54,82,0.6585365853658537
1989,POR,0.31697560975609756,59,82,0.7195121951219512
1989,SAC,0.32946341463414636,23,82,0.2804878048780488
1989,SAN,0.2326951219512195,56,82,0.6829268292682927
1989,SEA,0.33402439024390246,41,82,0.5
1989,UTH,0.3536951219512195,55,82,0.6707317073170732
1989,WAS,0.2053048780487805,31,82,0.3780487804878049
1990,ATL,0.3133292682926829,43,82,0.524390243902439
1990,BOS,0.26571951219512197,56,82,0.6829268292682927
1990,CHH,0.31017073170731707,26,82,0.3170731707317073
1990,CHI,0.3507073170731707,61,82,0.7439024390243902
1990,CLE,0.3530853658536585,33,82,0.4024390243902439
1990,DAL,0.31532926829268293,28,82,0.34146341463414637
1990,DEN,0.27614634146341466,20,82,0.24390243902439024
1990,DET,0.28491463414634144,50,82,0.6097560975609756
1990,GOS,0.3374512195121951,44,82,0.5365853658536586
1990,HOU,0.3081219512195122,52,82,0.6341463414634146
1990,IND,0.32295121951219513,41,82,0.5
1990,LAC,0.2492439024390244,31,82,0.3780487804878049
1990,LAL,0.31453658536585366,58,82,0.7073170731707317
1990,MIA,0.2898170731707317,24,82,0.2926829268292683
1990,MIL,0.3294756097560976,48,82,0.5853658536585366
1990,MIN,0.27893902439024393,29,82,0.35365853658536583
1990,NJN,0.271609756097561,26,82,0.3170731707317073
1990,NYK,0.35339024390243906,39,82,0.47560975609756095
1990,ORL,0.3533414634146341,31,82,0.3780487804878049
1990,PHL,0.30571951219512195,44,82,0.5365853658536586
1990,PHX,0.285109756097561,55,82,0.6707317073170732
1990,POR,0.3804390243902439,63,82,0.7682926829268293
1990,SAC,0.37008536585365853,25,82,0.3048780487804878
1990,SAN,0.2295609756097561,55,82,0.6707317073170732
1990,SEA,0.29113414634146345,41,82,0.5
1990,UTH,0.3287560975609756,54,82,0.6585365853658537
1990,WAS,0.19610975609756098,30,82,0.36585365853658536
1991,ATL,0.283609756097561,38,82,0.4634146341463415
1991,BOS,0.2962804878048781,51,82,0.6219512195121951
1991,CHH,0.2971829268292683,31,82,0.3780487804878049
1991,CHI,0.2977317073170732,67,82,0.8170731707317073
1991,CLE,0.3520243902439024,57,82,0.6951219512195121
1991,DAL,0.32651219512195123,22,82,0.2682926829268293
1991,DEN,0.28951219512195125,24,82,0.2926829268292683
1991,DET,0.30253658536585365,48,82,0.5853658536585366
1991,GOS,0.32420731707317074,55,82,0.6707317073170732
1991,HOU,0.3404390243902439,42,82,0.5121951219512195
1991,IND,0.35492682926829267,40,82,0.4878048780487805
1991,LAC,0.27770731707317076,45,82,0.5487804878048781
1991,LAL,0.2899024390243902,43,82,0.524390243902439
1991,MIA,0.345719512195122,38,82,0.4634146341463415
1991,MIL,0.3643658536585366,31,82,0.3780487804878049
1991,MIN,0.31358536585365854,15,82,0.18292682926829268
1991,NJN,0.33624390243902436,40,82,0.4878048780487805
1991,NYK,0.32640243902439026,51,82,0.6219512195121951
1991,ORL,0.30660975609756097,21,82,0.25609756097560976
1991,PHL,0.3418780487804878,35,82,0.4268292682926829
1991,PHX,0.3819268292682927,53,82,0.6463414634146342
1991,POR,0.3335,57,82,0.6951219512195121
1991,SAC,0.3509512195121951,29,82,0.35365853658536583
1991,SAN,0.25803658536585367,47,82,0.573170731707317
1991,SEA,0.30640243902439024,47,82,0.573170731707317
1991,UTH,0.35230487804878047,55,82,0.6707317073170732
1991,WAS,0.25326829268292683,25,82,0.3048780487804878
1992,ATL,0.35598780487804876,43,82,0.524390243902439
1992,BOS,0.264609756097561,48,82,0.5853658536585366
1992,CHH,0.325109756097561,44,82,0.5365853658536586
1992,CHI,0.37628048780487805,57,82,0.6951219512195121
1992,CLE,0.38921951219512196,54,82,0.6585365853658537
1992,DAL,0.33528048780487807,11,82,0.13414634146341464
1992,DEN,0.2901951219512195,36,82,0.43902439024390244
1992,DET,0.31414634146341464,40,82,0.4878048780487805
1992,GOS,0.3456341463414634,34,82,0.4146341463414634
1992,HOU,0.36300000000000004,55,82,0.6707317073170732
1992,IND,0.3239390243902439,41,82,0.5
1992,LAC,0.2562439024390244,41,82,0.5
1992,LAL,0.28901219512195125,39,82,0.47560975609756095
1992,MIA,0.3448170731707317,36,82,0.43902439024390244
1992,MIL,0.3410365853658537,28,82,0.34146341463414637
1992,MIN,0.26857317073170733,19,82,0.23170731707317074
1992,NJN,0.30310975609756097,43,82,0.524390243902439
1992,NYK,0.30279268292682926,60,82,0.7317073170731707
1992,ORL,0.3440975609756098,41,82,0.5
1992,PHL,0.3531951219512195,26,82,0.3170731707317073
1992,PHX,0.3625365853658537,62,82,0.7560975609756098
1992,POR,0.3245609756097561,51,82,0.6219512195121951
1992,SAC,0.32626829268292684,25,82,0.3048780487804878
1992,SAN,0.34458536585365857,49,82,0.5975609756097561
1992,SEA,0.34841463414634144,55,82,0.6707317073170732
1992,UTH,0.31023170731707317,47,82,0.573170731707317
1992,WAS,0.29771951219512194,22,82,0.2682926829268293
1993,ATL,0.3248048780487805,57,82,0.6951219512195121
1993,BOS,0.27178048780487807,32,82,0.3902439024390244
1993,CHH,0.3611463414634146,41,82,0.5
1993,CHI,0.3457317073170732,55,82,0.6707317073170732
1993,CLE,0.37353658536585366,47,82,0.573170731707317
1993,DAL,0.3032073170731707,13,82,0.15853658536585366
1993,DEN,0.26140243902439025,42,82,0.5121951219512195
1993,DET,0.3373658536585366,20,82,0.24390243902439024
1993,GOS,0.33731707317073173,50,82,0.6097560975609756
1993,HOU,0.3341707317073171,58,82,0.7073170731707317
1993,IND,0.3772317073170732,47,82,0.573170731707317
1993,LAC,0.3034512195121951,27,82,0.32926829268292684
1993,LAL,0.29528048780487803,33,82,0.4024390243902439
1993,MIA,0.3292560975609756,42,82,0.5121951219512195
1993,MIL,0.3182317073170732,20,82,0.24390243902439024
1993,MIN,0.31041463414634146,20,82,0.24390243902439024
1993,NJN,0.317,45,82,0.5487804878048781
1993,NYK,0.3498048780487805,57,82,0.6951219512195121
1993,ORL,0.3396219512195122,50,82,0.6097560975609756
1993,PHL,0.34002439024390246,25,82,0.3048780487804878
1993,PHX,0.3193170731707317,56,82,0.6829268292682927
1993,POR,0.3440853658536585,47,82,0.573170731707317
1993,SAC,0.349780487804878,28,82,0.34146341463414637
1993,SAN,0.3609756097560976,55,82,0.6707317073170732
1993,SEA,0.32978048780487806,63,82,0.7682926829268293
1993,UTH,0.3065731707317073,53,82,0.6463414634146342
1993,WAS,0.2968170731707317,24,82,0.2926829268292683
1994,ATL,0.3408780487804878,42,82,0.5121951219512195
1994,BOS,0.35232926829268296,35,82,0.4268292682926829
1994,CHH,0.40084146341463417,50,82,0.6097560975609756
1994,CHI,0.37247560975609756,47,82,0.573170731707317
1994,CLE,0.3856219512195122,43,82,0.524390243902439
1994,DAL,0.3146829268292683,36,82,0.43902439024390244
1994,DEN,0.3634390243902439,41,82,0.5
1994,DET,0.3477439024390244,28,82,0.34146341463414637
1994,GOS,0.33262195121951216,26,82,0.3170731707317073
1994,HOU,0.36643902439024395,47,82,0.573170731707317
1994,IND,0.3836951219512195,52,82,0.6341463414634146
1994,LAC,0.3181341463414634,17,82,0.2073170731707317
1994,LAL,0.34976829268292686,48,82,0.5853658536585366
1994,MIA,0.37541463414634146,32,82,0.3902439024390244
1994,MIL,0.36621951219512194,34,82,0.4146341463414634
1994,MIN,0.3140609756097561,21,82,0.25609756097560976
1994,NJN,0.31908536585365854,30,82,0.36585365853658536
1994,NYK,0.3663170731707317,55,82,0.6707317073170732
1994,ORL,0.37352439024390244,57,82,0.6951219512195121
1994,PHL,0.37135365853658536,24,82,0.2926829268292683
1994,PHX,0.3649268292682927,59,82,0.7195121951219512
1994,POR,0.3679268292682927,44,82,0.5365853658536586
1994,SAC,0.3499390243902439,39,82,0.47560975609756095
1994,SAN,0.36909756097560975,62,82,0.7560975609756098
1994,SEA,0.3734390243902439,57,82,0.6951219512195121
1994,UTH,0.37323170731707317,60,82,0.7317073170731707
1994,WAS,0.3393292682926829,21,82,0.25609756097560976
1995,ATL,0.35492682926829267,46,82,0.5609756097560976
1995,BOS,0.3634390243902439,33,82,0.4024390243902439
1995,CHH,0.3814390243902439,41,82,0.5
1995,CHI,0.39936585365853655,72,82,0.8780487804878049
1995,CLE,0.3706829268292683,47,82,0.573170731707317
1995,DAL,0.3646219512195122,26,82,0.3170731707317073
1995,DEN,0.34013414634146344,35,82,0.4268292682926829
1995,DET,0.39470731707317075,46,82,0.5609756097560976
1995,GOS,0.37491463414634146,36,82,0.43902439024390244
1995,HOU,0.3647073170731707,48,82,0.5853658536585366
1995,IND,0.36958536585365853,52,82,0.6341463414634146
1995,LAC,0.37085365853658536,29,82,0.35365853658536583
1995,LAL,0.3499024390243902,53,82,0.6463414634146342
1995,MIA,0.3762439024390244,42,82,0.5121951219512195
1995,MIL,0.33363414634146343,25,82,0.3048780487804878
1995,MIN,0.33132926829268294,26,82,0.3170731707317073
1995,NJN,0.3350975609756098,30,82,0.36585365853658536
1995,NYK,0.3744512195121951,47,82,0.573170731707317
1995,ORL,0.3786341463414634,60,82,0.7317073170731707
1995,PHL,0.3306829268292683,18,82,0.21951219512195122
1995,PHX,0.32664634146341465,41,82,0.5
1995,POR,0.35321951219512193,44,82,0.5365853658536586
1995,SAC,0.388,39,82,0.47560975609756095
1995,SAN,0.392609756097561,59,82,0.7195121951219512
1995,SEA,0.3645609756097561,64,82,0.7804878048780488
1995,TOR,0.34947560975609754,21,82,0.25609756097560976
1995,UTH,0.3719512195121951,55,82,0.6707317073170732
1995,VAN,0.3263170731707317,15,82,0.18292682926829268
1995,WAS,0.4096951219512195,39,82,0.47560975609756095
1996,ATL,0.3564634146341463,56,82,0.6829268292682927
1996,BOS,0.3436707317073171,15,82,0.18292682926829268
1996,CHH,0.42546341463414633,54,82,0.6585365853658537
1996,CHI,0.3720609756097561,69,82,0.8414634146341463
1996,CLE,0.3689512195121951,42,82,0.5121951219512195
1996,DAL,0.31771951219512196,24,82,0.2926829268292683
1996,DEN,0.3649512195121951,21,82,0.25609756097560976
1996,DET,0.3858536585365854,54,82,0.6585365853658537
1996,GSW,0.34635365853658534,30,82,0.36585365853658536
1996,HOU,0.3672560975609756,57,82,0.6951219512195121
1996,IND,0.381609756097561,39,82,0.47560975609756095
1996,LAC,0.35486585365853657,36,82,0.43902439024390244
1996,LAL,0.37296341463414634,56,82,0.6829268292682927
1996,MIA,0.36779268292682926,61,82,0.7439024390243902
1996,MIL,0.3636707317073171,33,82,0.4024390243902439
1996,MIN,0.3326829268292683,40,82,0.4878048780487805
1996,NJN,0.35092682926829266,26,82,0.3170731707317073
1996,NYK,0.3688780487804878,57,82,0.6951219512195121
1996,ORL,0.3397195121951219,45,82,0.5487804878048781
1996,PHI,0.31084146341463414,22,82,0.2682926829268293
1996,PHX,0.36558536585365853,40,82,0.4878048780487805
1996,POR,0.35641463414634145,49,82,0.5975609756097561
1996,SAC,0.3960853658536585,34,82,0.4146341463414634
1996,SAS,0.3127560975609756,20,82,0.24390243902439024
1996,SEA,0.3520853658536585,57,82,0.6951219512195121
1996,TOR,0.36504878048780487,30,82,0.36585365853658536
1996,UTA,0.36940243902439024,64,82,0.7804878048780488
1996,VAN,0.34302439024390247,14,82,0.17073170731707318
1996,WAS,0.33114634146341465,44,82,0.5365853658536586
1997,ATL,0.31490243902439025,50,82,0.6097560975609756
1997,BOS,0.3284268292682927,36,82,0.43902439024390244
1997,CHH,0.3701829268292683,51,82,0.6219512195121951
1997,CHI,0.3125,62,82,0.7560975609756098
1997,CLE,0.37420731707317073,47,82,0.573170731707317
1997,DAL,0.3578292682926829,20,82,0.24390243902439024
1997,DEN,0.31278048780487805,11,82,0.13414634146341464
1997,DET,0.3071951219512195,37,82,0.45121951219512196
1997,GSW,0.2705121951219512,19,82,0.23170731707317074
1997,HOU,0.34239024390243905,41,82,0.5
1997,IND,0.38964634146341465,58,82,0.7073170731707317
1997,LAC,0.3631829268292683,17,82,0.2073170731707317
1997,LAL,0.35735365853658535,61,82,0.7439024390243902
1997,MIA,0.35560975609756096,55,82,0.6707317073170732
1997,MIL,0.35289024390243906,36,82,0.43902439024390244
1997,MIN,0.3326951219512195,45,82,0.5487804878048781
1997,NJN,0.3182439024390244,43,82,0.524390243902439
1997,NYK,0.3405731707317073,43,82,0.524390243902439
1997,ORL,0.3149268292682927,41,82,0.5
1997,PHI,0.2910243902439025,31,82,0.3780487804878049
1997,PHX,0.36040243902439023,56,82,0.6829268292682927
1997,POR,0.31670731707317074,46,82,0.5609756097560976
1997,SAC,0.3351585365853659,27,82,0.32926829268292684
1997,SAS,0.3407073170731707,56,82,0.6829268292682927
1997,SEA,0.3983780487804878,61,82,0.7439024390243902
1997,TOR,0.3398292682926829,16,82,0.1951219512195122
1997,UTA,0.36459756097560975,62,82,0.7560975609756098
1997,VAN,0.35076829268292686,19,82,0.23170731707317074
1997,WAS,0.34402439024390247,42,82,0.5121951219512195
1998,ATL,0.29522,31,50,0.62
1998,BOS,0.3465,19,50,0.38
1998,CHH,0.35652,26,50,0.52
1998,CHI,0.29109999999999997,13,50,0.26
1998,CLE,0.33354,22,50,0.44
1998,DAL,0.34090000000000004,19,50,0.38
1998,DEN,0.31426,14,50,0.28
1998,DET,0.35666,29,50,0.58
1998,GSW,0.28284,21,50,0.42
1998,HOU,0.36652,31,50,0.62
1998,IND,0.36456000000000005,33,50,0.66
